antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len,antecedents_str,consequents_str
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY SUGAR BOWL GREEN'})",frozenset({'REGENCY TEA PLATE GREEN'}),0.006721514222724095,0.01908910039253643,0.006560197881378717,0.976,51.12865352112676,1.0,0.006431890221591275,40.87128748364428,0.987076141825643,0.3407821229050279,0.975532945948909,0.6598309859154929,2,1,"REGENCY TEA PLATE PINK, REGENCY SUGAR BOWL GREEN",REGENCY TEA PLATE GREEN
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.008603538205086842,0.012582674624939507,0.008388449749959672,0.9750000000000001,77.48750000000001,1.0,0.008280194228101828,39.496693015002556,0.9956608992786246,0.6554621848739497,0.974681424603823,0.8208333333333334,4,1,"HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL",HERB MARKER ROSEMARY
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER ROSEMARY', 'HERB MARKER MINT', 'HERB MARKER BASIL'})","frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME'})",0.008549766091305049,0.01129214389417648,0.008334677636177878,0.9748427672955975,86.3292902066487,1.0,0.00823813244721331,39.3011372802065,0.9969400501768787,0.7242990654205609,0.9745554437045862,0.8564690026954178,4,2,"HERB MARKER CHIVES, HERB MARKER ROSEMARY, HERB MARKER MINT, HERB MARKER BASIL","HERB MARKER PARSLEY, HERB MARKER THYME"
"frozenset({'WOODLAND CHARLOTTE BAG', 'PARTY BUNTING', 'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.006183793084906168,0.05517018874011938,0.006022476743560789,0.9739130434782608,17.65288583778286,1.0,0.00568131571193667,36.218476098295326,0.9492218297339495,0.10884353741496598,0.972389782571579,0.5415374184252902,4,1,"WOODLAND CHARLOTTE BAG, PARTY BUNTING, CHARLOTTE BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY TEA PLATE GREEN'}),0.0081733612948325,0.01908910039253643,0.007958272839705328,0.9736842105263158,51.007338769458855,1.0,0.0078022507254038,37.27461418508366,0.9884741342046844,0.41225626740947074,0.97317208985626,0.69529280948851,3,1,"REGENCY TEA PLATE PINK, REGENCY TEA PLATE ROSES, GREEN REGENCY TEACUP AND SAUCER",REGENCY TEA PLATE GREEN
"frozenset({'JAM MAKING SET PRINTED', 'SKULL SHOULDER BAG', 'ROTATING LEAVES T-LIGHT HOLDER'})",frozenset({'SUKI  SHOULDER BAG'}),0.006130020971124375,0.028337903963004785,0.005968704629778996,0.9736842105263157,34.359782283032054,1.0,0.005794992684208068,36.923159649405704,0.9768845293922392,0.20943396226415095,0.9729167273468674,0.592155198242285,3,1,"JAM MAKING SET PRINTED, SKULL SHOULDER BAG, ROTATING LEAVES T-LIGHT HOLDER",SUKI  SHOULDER BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005861160402215411,0.05517018874011938,0.005699844060870033,0.9724770642201835,17.62685766403777,1.0,0.005376482735243695,34.32881647577573,0.9488296335001593,0.10301263362487852,0.9708699540892808,0.5378954521880644,5,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, LUNCH BAG SPACEBOY DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER CHIVES', 'HERB MARKER THYME'})",frozenset({'HERB MARKER ROSEMARY'}),0.00973275259450449,0.012582674624939507,0.009463892025595525,0.9723756906077348,77.27893469329933,1.0,0.00934142796649384,35.74450717857714,0.9967610921333226,0.7364016736401673,0.9720236735953843,0.8622562213722433,3,1,"HERB MARKER PARSLEY, HERB MARKER CHIVES, HERB MARKER THYME",HERB MARKER ROSEMARY
"frozenset({'LUNCH BAG  BLACK SKULL.', 'PACK OF 72 RETROSPOT CAKE CASES', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005753616174651826,0.05517018874011938,0.0055922998333064475,0.9719626168224299,17.617532928895447,1.0,0.005274871743012703,33.69892993493574,0.9486968007654866,0.1010689990281827,0.970325467249828,0.5366635696197919,4,1,"LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'ALARM CLOCK BAKELIKE GREEN', 'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005699844060870033,0.05517018874011938,0.005538527719524655,0.9716981132075472,17.612738607525102,1.0,0.005224066246897207,33.38398666451579,0.9486299553758244,0.1000971817298348,0.9700455188276567,0.5360439883776528,4,1,"CHARLOTTE BAG SUKI DESIGN, ALARM CLOCK BAKELIKE GREEN, CHARLOTTE BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT PEG BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.00564607194708824,0.05517018874011938,0.005484755605742862,0.9714285714285714,17.6078529657477,1.0,0.005173260750781711,33.069043394095814,0.9485628125357866,0.09912536443148687,0.9697602380545867,0.535421888053467,3,1,"STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT PEG BAG",RED RETROSPOT CHARLOTTE BAG
"frozenset({'HERB MARKER PARSLEY', 'HERB MARKER THYME', 'HERB MARKER MINT', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.00935634779803194,0.012582674624939507,0.009087487229122978,0.971264367816092,77.19061302681993,1.0,0.008969759349102572,34.36212292305221,0.996367416982952,0.7071129707112973,0.9708981891997965,0.8467432950191571,4,1,"HERB MARKER PARSLEY, HERB MARKER THYME, HERB MARKER MINT, HERB MARKER BASIL",HERB MARKER ROSEMARY
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER MINT'})",frozenset({'HERB MARKER ROSEMARY'}),0.00935634779803194,0.012582674624939507,0.009087487229122978,0.971264367816092,77.19061302681993,1.0,0.008969759349102572,34.36212292305221,0.996367416982952,0.7071129707112973,0.9708981891997965,0.8467432950191571,3,1,"HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER MINT",HERB MARKER ROSEMARY
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER MINT', 'HERB MARKER ROSEMARY'})",frozenset({'HERB MARKER THYME'}),0.00935634779803194,0.012528902511157713,0.009087487229122978,0.971264367816092,77.5219032114844,1.0,0.00897026245970095,34.36399419261182,0.9964233028755219,0.7100840336134454,0.9708997739204892,0.8482931281140547,3,1,"HERB MARKER CHIVES, HERB MARKER MINT, HERB MARKER ROSEMARY",HERB MARKER THYME
"frozenset({'REGENCY TEA PLATE PINK', 'ROSES REGENCY TEACUP AND SAUCER', 'REGENCY TEA PLATE ROSES', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY TEA PLATE GREEN'}),0.007474323815669194,0.01908910039253643,0.007259235360542023,0.9712230215827338,50.878407133448164,1.0,0.007116557242858387,34.08665376135931,0.9877278947600758,0.37604456824512533,0.970663004734903,0.6757523558617894,4,1,"REGENCY TEA PLATE PINK, ROSES REGENCY TEACUP AND SAUCER, REGENCY TEA PLATE ROSES, GREEN REGENCY TEACUP AND SAUCER",REGENCY TEA PLATE GREEN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0055922998333064475,0.05517018874011938,0.005430983491961069,0.971153846153846,17.602873369320733,1.0,0.005122455254666214,32.75410012367573,0.948495363244214,0.09815354713313895,0.9694694711128038,0.5347971959814064,4,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.0055922998333064475,0.047050599559068665,0.005430983491961069,0.971153846153846,20.64062637362637,1.0,0.00516786243188992,33.03557921528548,0.9569031471902936,0.11503416856492027,0.9697296059656402,0.5432912087912087,4,1,"RED RETROSPOT CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005538527719524655,0.05517018874011938,0.005377211378179276,0.9708737864077669,17.597797081701014,1.0,0.005071649758550718,32.439156853255795,0.9484275981399373,0.09718172983479105,0.9691730582109863,0.534169836673669,5,1,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG APPLE DESIGN', 'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005538527719524655,0.05517018874011938,0.005377211378179276,0.9708737864077669,17.597797081701014,1.0,0.005071649758550718,32.439156853255795,0.9484275981399373,0.09718172983479105,0.9691730582109863,0.534169836673669,4,1,"STRAWBERRY CHARLOTTE BAG, LUNCH BAG APPLE DESIGN, CHARLOTTE BAG APPLES DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEAPOT ROSES', 'REGENCY SUGAR BOWL GREEN'})",frozenset({'REGENCY TEA PLATE GREEN'}),0.005538527719524655,0.01908910039253643,0.005377211378179276,0.9708737864077669,50.86011212908518,1.0,0.005271485866514424,33.677940886522805,0.9857980966800043,0.2793296089385474,0.9703069732389673,0.6262819636264186,3,1,"REGENCY TEA PLATE PINK, REGENCY TEAPOT ROSES, REGENCY SUGAR BOWL GREEN",REGENCY TEA PLATE GREEN
"frozenset({'HERB MARKER CHIVES', 'HERB MARKER THYME', 'HERB MARKER BASIL'})",frozenset({'HERB MARKER ROSEMARY'}),0.009195031456686563,0.012582674624939507,0.008926170887777599,0.9707602339181286,77.15054730844204,1.0,0.008810472798792029,33.769672527827005,0.9961984048208465,0.694560669456067,0.9703876311155822,0.840080971659919,3,1,"HERB MARKER CHIVES, HERB MARKER THYME, HERB MARKER BASIL",HERB MARKER ROSEMARY
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005484755605742862,0.05517018874011938,0.005323439264397483,0.9705882352941175,17.592621259029926,1.0,0.005020844262435222,32.124213582835814,0.9483595074835952,0.09620991253644313,0.9688708332914862,0.5335397316821465,4,1,"CHARLOTTE BAG SUKI DESIGN, STRAWBERRY CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.005430983491961069,0.047050599559068665,0.0052696671506156905,0.9702970297029704,20.62241584158416,1.0,0.005014136121123518,32.08262981484478,0.9567049246169056,0.11161731207289294,0.9688304853507584,0.5411485148514852,4,1,"STRAWBERRY CHARLOTTE BAG, WOODLAND CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, CHARLOTTE BAG PINK POLKADOT",CHARLOTTE BAG SUKI DESIGN
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'ALARM CLOCK BAKELIKE GREEN', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005377211378179276,0.05517018874011938,0.005215895036833898,0.9700000000000001,17.581959064327485,1.0,0.00491923327020423,31.494327041996108,0.9482223085493384,0.09426627793974732,0.9682482499573162,0.532270955165692,5,1,"CHARLOTTE BAG SUKI DESIGN, ALARM CLOCK BAKELIKE GREEN, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'REGENCY MILK JUG PINK', 'REGENCY SUGAR BOWL GREEN', 'REGENCY TEA PLATE PINK'})",frozenset({'REGENCY TEA PLATE GREEN'}),0.005377211378179276,0.01908910039253643,0.005215895036833898,0.9700000000000001,50.81433802816902,1.0,0.005113248909003944,32.697029986915545,0.9856204043118721,0.2709497206703911,0.9694161824361365,0.6216197183098592,3,1,"REGENCY MILK JUG PINK, REGENCY SUGAR BOWL GREEN, REGENCY TEA PLATE PINK",REGENCY TEA PLATE GREEN
"frozenset({'REGENCY TEA PLATE PINK', 'REGENCY TEA PLATE ROSES', 'PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY TEA PLATE GREEN'}),0.007151691132978437,0.01908910039253643,0.0069366026778512665,0.9699248120300752,50.81039923753044,1.0,0.006800083327837428,32.61528741194817,0.9873804293794418,0.35933147632311985,0.9693395312642972,0.666652546860108,4,1,"REGENCY TEA PLATE PINK, REGENCY TEA PLATE ROSES, PINK REGENCY TEACUP AND SAUCER, GREEN REGENCY TEACUP AND SAUCER",REGENCY TEA PLATE GREEN
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'PARTY BUNTING', 'RED RETROSPOT CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005323439264397483,0.04436199386997903,0.005162122923052105,0.9696969696969697,21.858732782369145,1.0,0.004925964543037699,31.536054202290718,0.9593587820304897,0.11594202898550725,0.9682902625171362,0.5430303030303031,4,1,"STRAWBERRY CHARLOTTE BAG, PARTY BUNTING, RED RETROSPOT CHARLOTTE BAG, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PARTY BUNTING', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005323439264397483,0.05517018874011938,0.005162122923052105,0.9696969696969697,17.57646641857168,1.0,0.004868427774088734,31.179383771576088,0.948153178722024,0.09329446064139942,0.9679275252094102,0.531632110579479,5,1,"CHARLOTTE BAG SUKI DESIGN, PARTY BUNTING, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005323439264397483,0.04436199386997903,0.005162122923052105,0.9696969696969697,21.858732782369145,1.0,0.004925964543037699,31.536054202290718,0.9593587820304897,0.11594202898550725,0.9682902625171362,0.5430303030303031,4,1,"CHARLOTTE BAG SUKI DESIGN, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG SUKI DESIGN, STRAWBERRY CHARLOTTE BAG, LUNCH BAG SPACEBOY DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'ALARM CLOCK BAKELIKE RED', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, ALARM CLOCK BAKELIKE RED, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'HOT WATER BOTTLE I AM SO POORLY', 'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.0052696671506156905,0.04436199386997903,0.0051083508092703124,0.9693877551020409,21.851762523191095,1.0,0.0048745778674378695,31.21750820024743,0.9592922519282694,0.11473429951690822,0.9679666937673111,0.5422696351267781,4,1,"CHARLOTTE BAG SUKI DESIGN, HOT WATER BOTTLE I AM SO POORLY, RED RETROSPOT CHARLOTTE BAG, CHARLOTTE BAG PINK POLKADOT",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'ALARM CLOCK BAKELIKE RED', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.0052696671506156905,0.04436199386997903,0.0051083508092703124,0.9693877551020409,21.851762523191095,1.0,0.0048745778674378695,31.21750820024743,0.9592922519282694,0.11473429951690822,0.9679666937673111,0.5422696351267781,3,1,"CHARLOTTE BAG SUKI DESIGN, ALARM CLOCK BAKELIKE RED, CHOCOLATE HOT WATER BOTTLE",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG VINTAGE ALPHABET', 'WOODLAND CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.0052696671506156905,0.05517018874011938,0.0051083508092703124,0.9693877551020409,17.570861678004537,1.0,0.004817622277973238,30.864440501156178,0.9480836801989297,0.0923226433430515,0.9676002550584858,0.5309901738473167,5,1,"CHARLOTTE BAG VINTAGE ALPHABET, WOODLAND CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CHARLOTTE BAG APPLES DESIGN, CHARLOTTE BAG PINK POLKADOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005215895036833898,0.04436199386997903,0.00505457869548852,0.9690721649484536,21.84464854732896,1.0,0.00482319119183804,30.898962198204007,0.959225416906268,0.11352657004830918,0.967636453496871,0.5415057794439238,4,1,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG
"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.005215895036833898,0.047050599559068665,0.00505457869548852,0.9690721649484536,20.59638291605302,1.0,0.0048091677067683145,30.81203061425678,0.9564364577343302,0.1070615034168565,0.9675451445404802,0.5382503681885125,4,1,"STRAWBERRY CHARLOTTE BAG, RED RETROSPOT CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER",CHARLOTTE BAG SUKI DESIGN
"frozenset({'SET OF 20 VINTAGE CHRISTMAS NAPKINS', 'SKULL SHOULDER BAG'})",frozenset({'SUKI  SHOULDER BAG'}),0.005215895036833898,0.028337903963004785,0.00505457869548852,0.9690721649484536,34.1970304583423,1.0,0.004906771162853607,31.41707443852951,0.9758476135710178,0.17735849056603775,0.9681701744076585,0.5737201431952894,2,1,"SET OF 20 VINTAGE CHRISTMAS NAPKINS, SKULL SHOULDER BAG",SUKI  SHOULDER BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'WOODLAND CHARLOTTE BAG', 'CIRCUS PARADE LUNCH BOX', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005162122923052105,0.05517018874011938,0.005000806581706727,0.96875,17.559301900584796,1.0,0.004716011285742246,30.23455396031618,0.9479435287717665,0.09037900874635568,0.9669252603722042,0.5296966374269005,4,1,"CHARLOTTE BAG SUKI DESIGN, WOODLAND CHARLOTTE BAG, CIRCUS PARADE LUNCH BOX, STRAWBERRY CHARLOTTE BAG",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'CIRCUS PARADE LUNCH BOX'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"CHARLOTTE BAG SUKI DESIGN, RED RETROSPOT CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, CIRCUS PARADE LUNCH BOX",WOODLAND CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'STRAWBERRY CHARLOTTE BAG', 'CHOCOLATE HOT WATER BOTTLE', 'REGENCY CAKESTAND 3 TIER'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"CHARLOTTE BAG SUKI DESIGN, STRAWBERRY CHARLOTTE BAG, CHOCOLATE HOT WATER BOTTLE, REGENCY CAKESTAND 3 TIER",WOODLAND CHARLOTTE BAG
"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES', 'CHOCOLATE HOT WATER BOTTLE'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"RED RETROSPOT CHARLOTTE BAG, STRAWBERRY CHARLOTTE BAG, PACK OF 72 RETROSPOT CAKE CASES, CHOCOLATE HOT WATER BOTTLE",WOODLAND CHARLOTTE BAG
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.005162122923052105,0.05517018874011938,0.005000806581706727,0.96875,17.559301900584796,1.0,0.004716011285742246,30.23455396031618,0.9479435287717665,0.09037900874635568,0.9669252603722042,0.5296966374269005,5,1,"LUNCH BAG  BLACK SKULL., CHARLOTTE BAG SUKI DESIGN, CHARLOTTE BAG PINK POLKADOT, STRAWBERRY CHARLOTTE BAG, LUNCH BAG RED RETROSPOT",RED RETROSPOT CHARLOTTE BAG
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PARTY BUNTING', 'REGENCY CAKESTAND 3 TIER', 'STRAWBERRY CHARLOTTE BAG'})",frozenset({'WOODLAND CHARLOTTE BAG'}),0.005162122923052105,0.04436199386997903,0.005000806581706727,0.96875,21.837386363636362,1.0,0.004771804516238211,30.58041619616067,0.9591582669463375,0.11231884057971016,0.9672993332207968,0.5407386363636364,4,1,"CHARLOTTE BAG SUKI DESIGN, PARTY BUNTING, REGENCY CAKESTAND 3 TIER, STRAWBERRY CHARLOTTE BAG",WOODLAND CHARLOTTE BAG
